 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
1.1756080672774225,-0.9010779211400749,0.7425338313456218,0.4296816465172933,0.6293268963009868,0.7343383020787813,0.7677545627126441,0.647785981143762,0.0
-0.5404406041551774,-0.4594744832549067,0.34159497351712154,0.527239420026007,0.5167344708550555,0.28048673617485054,-0.5164899741230461,0.8390449729701333,0.0
-0.31296004865197863,-0.08312602005280173,0.4188312876586674,0.4891637721248597,0.5439050949771403,0.5681263129828575,-0.4143251122722854,0.892240769284222,0.0
-0.9776880653478011,-1.5445782219573148,0.6392545199930694,0.4012418244713215,0.5385631333010614,0.26459702869890783,-0.4743603795589535,0.8190340609396256,0.0
-0.031717012135045845,-0.34979240282372953,0.27557592781963985,0.5566040432171833,0.3678388492269009,0.7533540759322966,-0.8504822185566765,0.9410120458861577,0.0
-0.8863229242030737,0.36025011884716623,0.19198288509015785,0.485090179928841,0.39175250258742667,0.6701213292663385,-0.8619682056763275,0.9439096461958094,0.0
0.2883717476577064,0.7665726303100902,0.4873277347069791,0.5749969532769661,0.9517335108152245,1.484109242251431,-1.567274560212182,1.0503839887496267,1.0
-0.6016614640378688,-0.47428557585617626,0.219234664761424,0.2868250319543622,0.6152367602346454,0.7209840822795293,0.5233125331908143,0.6656405385546572,0.0
0.25698440325084426,0.8535326788957314,0.565386277649221,0.596052620598947,0.5647678881684345,0.49760240097022207,-0.025179081757468542,0.5722283060672457,0.0
0.06959263416829127,1.253664857557511,0.4192220337805087,0.6308918545344001,0.6384737869527813,0.8300541851120277,1.0064401934558624,0.9195103953325136,0.0
-3.5772438669656386,-0.21040679055156808,2.047172854266688,1.863159994954836,2.026327706828816,1.472844817071325,-1.92196815669058,1.0577778034118028,1.0
-0.12339291906597974,-0.055201050816732454,0.30267793858822656,0.45979290991004995,0.6175819970170279,0.8267893133063272,0.6911154888212483,0.7983725142156868,0.0
0.7908800239537067,-0.17944946520603158,0.675507642439815,0.5611275370818072,0.6128056293011288,0.7487269538858525,0.39000372961116053,0.3995362365293007,0.0
-0.015557191252304958,0.15942900982922972,0.5384612316889369,0.5985387872761593,0.6276267442917857,0.8877520481085531,1.149344714090598,1.2129593829826404,0.0
0.4132995937127417,1.0319227290649056,0.736667552367161,0.6796213379288335,0.5911666817468417,0.5580549655359834,0.05653494030039865,0.5326098657700299,0.0
0.25387674538877875,0.14152637551301275,0.4874035823711819,0.5382716815324308,1.6621759564038638,1.497503577188971,-1.845244909453848,1.0608225317754492,0.0
0.38999215974725004,1.2679472210699712,0.6020037978302356,0.6477306486162563,0.5911932613630504,0.6802836810017009,0.11414286501091116,0.3341798035371275,0.0
0.034786866113157046,1.1253063337462843,0.482011985561942,0.6491617823446362,0.6054277141881055,0.7849247261531982,0.3147884537746109,0.4185254219373981,0.0
-0.8819722031961819,-0.7926535026145533,0.09388967566460249,0.3161957394486641,0.5979850513051513,0.7395159595958242,0.09125727258669025,0.3103906245235661,0.0
1.0702584657534002,1.1604017988984685,0.8560058388017848,0.6209789107393141,0.6031654818259242,0.7471879752412528,0.4097867364126379,0.5333596274137316,0.0
0.08792781555447805,0.5700439749097383,0.49270857227630405,0.6031927935946488,0.5043619728704907,0.38133431004245194,-0.5309163993880873,0.8450433294955487,0.0
0.38657373609897794,-0.20432083317312372,0.47386492908386135,0.5474524536170245,0.6343752458774513,0.9069207849043914,1.4460751939039522,1.423027843182334,0.0
0.18861593028540205,-0.2699942269727708,0.1343643347736668,0.34645253937687215,0.5218220430565486,1.2198970072300006,-1.3108869809461523,1.0236756563353813,1.0
0.3924782860369025,0.7760270740131112,0.5256615250574104,0.5874379269175418,0.6247912600218862,0.784571957842502,0.7458387613460461,0.7256240507083457,0.0
-1.2974660593543468,-0.6112106056077561,1.1508272023713402,0.8209177113242406,0.6877646868475369,1.3313468323503805,-1.357623877714172,1.0292548047799428,1.0
0.20135732751987084,-2.3200698322569933,0.41532001431715193,0.5605061872003977,0.5436161199159999,0.039252580415735185,-0.4220321371389128,0.8109463947241292,0.0
0.7187823615537858,0.6705162693797296,0.5686264833775809,0.6238423757862617,0.6183702363808791,0.7577001966126208,0.5670255202877295,0.595720037324673,0.0
0.014276324223524378,-0.002040771891973131,0.09216710743523,0.48612589219802554,0.6228012629716932,0.8403584656849825,0.793057886148299,0.8925427037231993,0.0
1.1106580179602525,1.0067754844897718,0.7355275176449098,0.6408184065178945,0.5961955294422275,0.5484149964917716,0.2065834979336281,0.3776758482410648,0.0
-0.8990643214375424,-1.008554491360323,0.5081643868223858,0.178432706141417,1.107023033272273,1.6002248822256697,-1.6452768789294643,1.0556590170966205,0.0
0.7408467323744513,0.6873147871989226,0.6331176203548696,0.601876199568232,0.47694841062623244,0.5299278116790928,-0.6564289414462167,0.8912409798093602,0.0
1.1066180627395672,1.2628919876782172,0.6417098535360367,0.6553308377411401,0.5028018169517561,0.30346002308214,-0.5961240571015382,0.8635277271296441,0.0
-0.09822089038324874,-0.25042312269795924,0.40590872688153745,0.5008032191882537,0.5877545697760704,0.7179182348222939,0.05978647014335639,0.37034064577611386,0.0
0.31385454212664393,1.0375759067414498,0.5675586258134718,0.610248125255479,0.594030406579449,0.5177852355712411,0.14332076614082662,0.4625297375528547,0.0
0.05374357907175693,0.2412252816000315,0.3925829304041586,0.5349409557032724,0.645960781968282,0.8822236220419242,1.5966833298379897,1.3430507496811317,1.0
0.8160520526364378,0.27334415026057346,0.746001074792159,0.6082917429548338,0.6282773456524926,0.8935780992365989,1.1171481020909275,1.2428565792885562,0.0
-0.5982430403895966,-0.49158717675510116,0.27385902380953936,0.3625522521741084,0.644499598745944,0.9252404493495265,2.049990922627301,1.7128184839684852,0.0
0.3436880576024733,1.0141327425267177,0.7319957751682085,0.6517691138778634,0.5728070555776594,0.20516643892802924,-0.31130556358200995,0.6466080558403816,0.0
1.556296155380453,0.8352675604938071,0.9744825761732824,0.17875198425300678,2.0842109173581287,1.34002556725731,-2.1264860562131607,1.0349616504304149,0.0
0.27873800828530315,0.7912486936959694,0.6811533793063059,0.5833444561558011,0.8660520730201359,1.3872139544344002,-1.5166961295057462,1.0455594491040827,0.0
-1.4544027813886573,-1.638467332902262,0.74372379297925,0.6967361902602041,0.650807699733477,0.9079369933645107,2.0843750008246125,1.6126781985267504,0.0
0.692056503940022,-0.793732935545791,0.6189933168797133,0.3872032881208018,0.4459261232030955,0.5664408356791598,-0.761501560080655,0.9168448114284052,0.0
0.3909244571058697,-0.11613867719983076,0.6850005789436565,0.5166993724049087,0.6026963736049846,0.804989113163864,0.2168763459912453,0.40131735313476297,0.0
0.9133217437190897,0.2846737160202817,0.7735504710637235,0.6103565405723859,0.6019137141051891,0.8318403722501982,0.2915024733722581,0.5967294236935021,0.0
0.8663961100018998,1.0619472543717399,0.7769309499603126,0.6245484447241572,0.548593926760108,0.1792436307563231,-0.3036604382779839,0.7499270634008147,0.0
-0.29307103833475906,-0.5656315530356544,0.3633465563574124,0.3183422189038892,0.642130319820971,0.9224769051028205,1.9196640002797107,1.6612106384691647,0.0
0.1357857466302876,0.3183022064787109,0.6445203905614258,0.5995005994586882,0.4368481559116874,0.4362595752138418,-0.7552557396746904,0.9071738261037163,0.0
0.04255601076832093,0.037601654140092824,0.40544610909392914,0.5854241248949804,0.6134975622498398,0.8478115636469079,0.47872597903052677,0.7533080627741926,0.0
-0.11375917969357652,1.3274245353506222,0.4787298532824516,0.6297076344858428,0.7187333322663689,1.3781795012596465,-1.4146758197604037,1.0374767502816153,0.0
0.7542096611813331,-0.09148581645893002,0.7525101300825596,0.5289567378094818,0.6324402531286245,0.7998352570724411,0.989140098496158,0.893701211011917,0.0
-0.2187980154313923,-0.5905025810429391,0.21236628861929926,0.4637404528140047,0.5645452632592997,0.6193723371899644,-0.3896852461857113,0.7343477787330688,0.0
1.1945647802360224,1.70956781838764,0.8334905963060215,0.6513927133290063,0.1890762875776486,0.9206015132178015,-1.1374218181545361,0.9973032288748662,0.0
0.9490598091328435,0.24101547982864888,0.8455099630276381,0.5636681470993893,0.5090137496387425,0.30544553789031526,-0.49355585058198187,0.8256807893691489,0.0
0.006817945354567043,-1.675659185823985,0.4857560893837272,0.15150587315572517,0.5610832822072447,0.6299011363681323,-0.3727618694383741,0.7251129167320018,0.0
0.16561926210611694,1.4054659339662823,0.640194989082604,0.6295133885539893,0.5657686160663506,0.4740229861389962,-0.1637523524102034,0.6716198873764643,0.0
0.5693040183884326,-0.6142041597292731,0.653372808092571,0.45299837542811117,0.6144445011385525,0.668875606241874,0.5136404959779572,0.7042849192549556,0.0
0.7598034453330512,0.0877057735595116,0.7600121275123243,0.5924274305591177,0.6349941880489852,0.7683209797896072,0.9986400286572094,0.8578560712921326,0.0
0.5553195580091377,0.2656528840407436,0.667331278846776,0.6303836691704805,0.4641926385952055,0.493991786429089,-0.6972206411411623,0.8970892427596708,0.0
-0.6613284949895274,-0.4073873115252331,0.5096981829946531,0.12137809167661544,0.6281272666979495,0.7409024362750573,0.8766563356513863,0.7841281932210282,0.0
-2.143370529408591,2.0097400204577793,0.9958339629477445,0.5498578578880609,2.0842109173581287,1.4266058843748632,-2.1264860562131607,1.0462704136166434,0.0
0.5587379816574097,0.7936875653586751,0.7251563809035173,0.6011111955259426,0.6094631036238405,0.7892668854345021,0.45055438492315564,0.5880803198263345,0.0
0.17836065934058573,1.7485244461379532,0.4308880163490502,0.6430487080996721,0.41915715333088654,1.039464708050225,-1.2143904595800508,1.0086710880259588,0.0
1.5463516502218433,0.7791317468696842,0.8114077301897393,0.579207552744478,0.5971699049535403,0.7825398317546884,0.10850696251316029,0.09442650177542508,0.0
0.2510798533129197,0.089573571733211,0.5929029003892197,0.599218929013925,0.6560740039103007,0.9331619869357102,2.467787890283062,1.8311072598670042,0.0
0.7340098850779071,0.37910977417416053,0.7398705368794577,0.5610809002871016,0.55364050945076,0.09666294272503204,-0.34496255015514066,0.755303860233869,0.0
-0.8049022882169561,-0.7873162174544102,0.3030647541645111,0.2141419465747746,0.5921227955961148,0.522021918910964,0.05806650931232853,0.5314996778819594,0.0
0.870436065222585,0.3360766945752408,0.7515390940102358,0.5694837298877357,0.6560740039103007,0.03908174419253183,2.467787890283062,1.8311072598670042,0.0
-0.09542399830738973,-0.5468300820626497,0.5965044388861414,0.5178260032905958,0.6300006841196099,0.9655134366058107,0.8468895763060487,0.6807519241391498,0.0
0.33001436300938486,0.4091610554045153,0.5863994963209612,0.5839756018802603,0.5808161140290453,0.5177714553099823,0.005552879557189123,0.4720733590069299,0.0
0.14728408071993015,-0.6732508008169725,0.4583857378761581,0.37143775711828586,0.4385354762455552,0.4770248918008254,-0.8219840247421616,0.9280564307156477,0.0
1.0037545875051974,-0.3375499751247452,0.6446653723374021,0.43416884283255713,0.6364771935532189,0.8934088226632678,1.2891774201228932,1.2818253201097398,0.0
-0.8841475636996278,0.062114619091504134,0.2866581388570805,0.5207067207151879,0.5510517112261802,0.5963042566490054,-0.3310959535259069,0.6929452940121978,0.0
0.1050199337958386,1.6969348824275412,0.518463325810841,0.6753105619241705,0.5341099115333356,0.036399195641255905,-0.41373157587806986,0.7957216172649473,0.0
-1.039841222589112,-0.5689643513420299,0.5373655449970421,0.33203627348776543,0.6446946145143588,0.8629026464420715,1.7873064434792154,1.4265710834528162,0.0
0.8735437230846506,0.08472654742442463,0.7468973518549682,0.5642242660482631,0.5315442399226982,0.4568469623602168,-0.5123560328974452,0.8105903111950636,0.0
-0.30456937242440163,-0.8666280101690835,0.44575304526793263,0.3682861373759393,0.336143565733231,0.7501055693992632,-0.9294113911231342,0.9578042146774246,0.0
-0.8300743168996871,-1.123441387498781,0.9763997960747889,0.7028883410727402,0.9327219807466148,1.3477745654118751,-1.53914243713635,1.0453412443821537,1.0
0.043177542340734044,0.5835754029098321,0.32355141195285975,0.5466040572891427,0.5721757684095552,0.4805079191047827,-0.23003339462956468,0.7063775511862403,0.0
0.19358818286470694,-1.1930250533417015,0.6637865572909754,0.3687994015572965,0.631296323328778,0.8069943599095066,1.0474986829777744,0.9862658344593495,0.0
-0.07864264585223574,-0.28514811082812763,0.24832707931727704,0.47263129112605123,0.6005808522123853,0.7535422847704021,0.22258999757472203,0.22834990537262184,0.0
0.5842207761263473,0.6058452090419854,0.6561344247909356,0.6125838609229368,0.588956393619848,0.710997006540084,0.00026896686044340206,0.45232966728492224,0.0
0.5136769426574592,-0.047669115531581895,0.5669613818769754,0.4224124994024296,0.6134975622498398,0.6531778282907603,0.5684519263274904,0.48227243252136487,0.0
0.5379166739815705,0.0007381371951426176,0.7695890644039756,0.4989541222225152,0.5454629148794434,0.5095142607845026,-0.36539684927758675,0.7308846301515046,0.0
-0.5193085306931315,0.15358545621252462,0.5314190784104234,0.430896012194602,0.5143876565769094,0.23344537426674863,-0.45226741780726804,0.8210291717076068,0.0
0.07238952624415027,-0.5381125439325204,0.4745146756228369,0.4965365765412153,0.6340283743285082,0.7970969432240583,0.8611579729048908,0.7913953920721124,0.0
-0.08827638522463896,0.18677093868058522,0.43435023533516076,0.5344707810070425,0.6043106577940033,0.7972407976621677,0.4840882962313225,0.6146508111016239,0.0
0.8303472788019393,-0.08294569077874767,0.6676939585293226,0.53485937560818,0.6049863337574297,0.8092057462436777,0.3605891285035372,0.5548184354135391,0.0
0.23554156400259194,1.1121454619369278,0.08984146184988162,0.6000081415365709,1.9849454408964713,1.368029922675645,-2.032883807413742,1.0558405738537164,0.0
-0.9257901790513062,-0.8318384948731642,0.3946909617650196,0.2566899072615347,0.6087149593907073,0.800696695533442,0.3534135799200361,0.49868726407722236,0.0
-0.3536703666450374,-0.45970955692434723,0.2273272495661375,0.26469955528840994,0.5859606204098098,0.5451811523506157,-0.08394777482498753,0.6180784722405596,0.0
0.6988933512365663,-0.13786794723723886,0.7983428890523898,0.5432813071270162,0.5781315766273769,0.6767181824855836,-0.2179179906165433,0.6330732363412213,0.0
